sep=;
Series;Time;Value
name;2017-03-08T06:59:26.000Z;0.21462411227273123
name;2017-03-08T06:59:36.000Z;0.22013369977273123
name;2017-03-08T06:59:46.000Z;0.22376781613636593
name;2017-03-08T06:59:56.000Z;0.21925990636364182
name;2017-03-08T07:00:06.000Z;0.2268467756818201
name;2017-03-08T07:00:16.000Z;0.23130253590909147
name;2017-03-08T07:00:26.000Z;0.22712884750000134
name;2017-03-08T07:00:36.000Z;0.23239618113636487
name;2017-03-08T07:00:46.000Z;0.2526010115909108
name;2017-03-08T07:00:56.000Z;0.24216522340908953
name;2017-03-08T07:01:06.000Z;1.2554785913636395
name;2017-03-08T07:01:16.000Z;4.007653987272725
name;2017-03-08T07:01:26.000Z;6.173005088409098
name;2017-03-08T07:01:36.000Z;8.361210420454542
name;2017-03-08T07:01:46.000Z;10.637269158181814
name;2017-03-08T07:01:56.000Z;12.937010605681817
name;2017-03-08T07:02:06.000Z;13.419940469545447
name;2017-03-08T07:02:16.000Z;12.988325907500009
name;2017-03-08T07:02:26.000Z;12.806729776136363
name;2017-03-08T07:02:36.000Z;12.911559915227269
name;2017-03-08T07:02:46.000Z;12.728666915681824
name;2017-03-08T07:02:56.000Z;13.072042831590913
name;2017-03-08T07:03:06.000Z;12.903963069090906
name;2017-03-08T07:03:16.000Z;13.063070372272731
name;2017-03-08T07:03:26.000Z;12.693276315227276
name;2017-03-08T07:03:36.000Z;12.635256712045456
name;2017-03-08T07:03:46.000Z;12.705282508409088
name;2017-03-08T07:03:56.000Z;12.536901862045463
name;2017-03-08T07:04:06.000Z;12.48807461363636
name;2017-03-08T07:04:16.000Z;12.894259877045455
name;2017-03-08T07:04:26.000Z;12.778758384999996
name;2017-03-08T07:04:36.000Z;12.867756629318194
name;2017-03-08T07:04:46.000Z;12.945130268409088
name;2017-03-08T07:04:56.000Z;13.017388973181806
name;2017-03-08T07:05:06.000Z;12.806241429318183
name;2017-03-08T07:05:16.000Z;12.688071263409087
name;2017-03-08T07:05:26.000Z;12.945877964772725
name;2017-03-08T07:05:36.000Z;12.987392499318172
name;2017-03-08T07:05:46.000Z;12.861520958181819
name;2017-03-08T07:05:56.000Z;12.893071282727265
name;2017-03-08T07:06:06.000Z;12.975956437045454
name;2017-03-08T07:06:16.000Z;13.07266006727272
name;2017-03-08T07:06:26.000Z;12.74966965886363
name;2017-03-08T07:06:36.000Z;12.76092705045454
name;2017-03-08T07:06:46.000Z;12.647967949090914
name;2017-03-08T07:06:56.000Z;12.600651718181826
name;2017-03-08T07:07:06.000Z;12.850121173181822
name;2017-03-08T07:07:16.000Z;12.687493141590906
name;2017-03-08T07:07:26.000Z;12.64168682068181
name;2017-03-08T07:07:36.000Z;12.66124208181818
name;2017-03-08T07:07:46.000Z;12.468568349545448
name;2017-03-08T07:07:56.000Z;12.663369744090906
name;2017-03-08T07:08:06.000Z;12.939766933181806
name;2017-03-08T07:08:16.000Z;12.920760350454524
name;2017-03-08T07:08:26.000Z;13.065204303181806
name;2017-03-08T07:08:36.000Z;12.733147541590903
name;2017-03-08T07:08:46.000Z;12.52789860931818
name;2017-03-08T07:08:56.000Z;13.093941964318171
name;2017-03-08T07:09:06.000Z;12.92850182772726
name;2017-03-08T07:09:16.000Z;12.78362865000001
name;2017-03-08T07:09:26.000Z;12.792414981363642
name;2017-03-08T07:09:36.000Z;12.675624776818173
name;2017-03-08T07:09:46.000Z;12.800903413181826
name;2017-03-08T07:09:56.000Z;12.861026690681818
name;2017-03-08T07:10:06.000Z;12.869739625454546
name;2017-03-08T07:10:16.000Z;12.98202033386363
name;2017-03-08T07:10:26.000Z;13.139281715681822
name;2017-03-08T07:10:36.000Z;12.80268479204546
name;2017-03-08T07:10:46.000Z;12.980500504090903
name;2017-03-08T07:10:56.000Z;12.901291840909105
name;2017-03-08T07:11:06.000Z;12.67566602022728
name;2017-03-08T07:11:16.000Z;10.257429390454105
name;2017-03-08T07:11:26.000Z;12.503385726363641
name;2017-03-08T07:11:36.000Z;12.591950260681834
name;2017-03-08T07:11:46.000Z;13.12726833431819
name;2017-03-08T07:11:56.000Z;13.021335075000003
name;2017-03-08T07:12:06.000Z;11.275616972688876
name;2017-03-08T07:12:16.000Z;13.017021119318168
name;2017-03-08T07:12:26.000Z;12.728406563863635
name;2017-03-08T07:12:36.000Z;11.298331648893177
name;2017-03-08T07:12:46.000Z;12.662962238636371
name;2017-03-08T07:12:56.000Z;12.85861326931818
name;2017-03-08T07:13:06.000Z;12.624846993636371
name;2017-03-08T07:13:16.000Z;12.915711524772721
name;2017-03-08T07:13:26.000Z;12.867974644090918
name;2017-03-08T07:13:36.000Z;12.74632372050108
name;2017-03-08T07:13:46.000Z;12.976165127954554
name;2017-03-08T07:13:56.000Z;12.668536600000003
name;2017-03-08T07:14:06.000Z;12.651739796136338
name;2017-03-08T07:14:16.000Z;12.715045673409076
name;2017-03-08T07:14:26.000Z;12.729982356590888
name;2017-03-08T07:14:36.000Z;12.975154832727279
name;2017-03-08T07:14:46.000Z;12.956087804999989
name;2017-03-08T07:14:56.000Z;12.859000413636348
name;2017-03-08T07:15:06.000Z;13.043774944090906
name;2017-03-08T07:15:16.000Z;12.931321231818174
name;2017-03-08T07:15:26.000Z;12.910949349318182
name;2017-03-08T07:15:36.000Z;12.720165243409088
name;2017-03-08T07:15:46.000Z;12.655129262954542
name;2017-03-08T07:15:56.000Z;12.596453059090909
name;2017-03-08T07:16:06.000Z;12.891044213636349
name;2017-03-08T07:16:16.000Z;12.662347733863639
name;2017-03-08T07:16:26.000Z;12.883481260000002
name;2017-03-08T07:16:36.000Z;12.839219379090904
name;2017-03-08T07:16:46.000Z;12.908512982727267
name;2017-03-08T07:16:56.000Z;12.656737077272725
name;2017-03-08T07:17:06.000Z;12.73928277886363
name;2017-03-08T07:17:16.000Z;12.763015489318175
name;2017-03-08T07:17:26.000Z;12.803378089772721
name;2017-03-08T07:17:36.000Z;12.936093159318169
name;2017-03-08T07:17:46.000Z;12.793124103181833
name;2017-03-08T07:17:56.000Z;12.900267330681817
name;2017-03-08T07:18:06.000Z;12.665809605227265
name;2017-03-08T07:18:16.000Z;13.093825430454547
name;2017-03-08T07:18:26.000Z;12.773082627045454
name;2017-03-08T07:18:36.000Z;12.672308605909095
name;2017-03-08T07:18:46.000Z;12.779097074999996
name;2017-03-08T07:18:56.000Z;12.752731973181813
name;2017-03-08T07:19:06.000Z;12.64524615727273
name;2017-03-08T07:19:16.000Z;12.795345099772721
name;2017-03-08T07:19:26.000Z;12.858236755227276
name;2017-03-08T07:19:36.000Z;12.48659070363636
name;2017-03-08T07:19:46.000Z;12.837487855000004
name;2017-03-08T07:19:56.000Z;13.013405801136377
name;2017-03-08T07:20:06.000Z;12.641497402045445
name;2017-03-08T07:20:16.000Z;13.121365269545453
name;2017-03-08T07:20:26.000Z;13.117449674318179
name;2017-03-08T07:20:36.000Z;12.766600448863642
name;2017-03-08T07:20:46.000Z;12.637432745454568
name;2017-03-08T07:20:56.000Z;10.340959912500027
name;2017-03-08T07:21:06.000Z;8.101973309090935
name;2017-03-08T07:21:16.000Z;5.722713914772754
name;2017-03-08T07:21:26.000Z;3.550096500909109
