sep=;
Series;Time;Value
name;2017-03-07T04:48:01.000Z;0.21598680954545627
name;2017-03-07T04:48:11.000Z;0.2397159306818221
name;2017-03-07T04:48:21.000Z;0.23698850363636864
name;2017-03-07T04:48:31.000Z;0.2379456375000043
name;2017-03-07T04:48:41.000Z;0.8414204315909085
name;2017-03-07T04:48:51.000Z;3.29638335454545
name;2017-03-07T04:49:01.000Z;5.83403598545455
name;2017-03-07T04:49:11.000Z;8.191521856363636
name;2017-03-07T04:49:21.000Z;24.676338275227273
name;2017-03-07T04:49:31.000Z;42.493116745909084
name;2017-03-07T04:49:41.000Z;61.97480407
name;2017-03-07T04:49:51.000Z;75.3363871340909
name;2017-03-07T04:50:01.000Z;90.668751765053
name;2017-03-07T04:50:11.000Z;100.36147221164164
name;2017-03-07T04:50:21.000Z;100.20735881772728
name;2017-03-07T04:50:31.000Z;98.65108910068182
name;2017-03-07T04:50:41.000Z;99.83825856151928
name;2017-03-07T04:50:51.000Z;100.74938041425017
name;2017-03-07T04:51:01.000Z;99.16778817364862
name;2017-03-07T04:51:11.000Z;102.46665113431817
name;2017-03-07T04:51:21.000Z;98.70688258181816
name;2017-03-07T04:51:31.000Z;99.81840419772726
name;2017-03-07T04:51:41.000Z;100.2206202018182
name;2017-03-07T04:51:51.000Z;99.38007658659093
name;2017-03-07T04:52:01.000Z;101.61161568204547
name;2017-03-07T04:52:11.000Z;98.50279291340908
name;2017-03-07T04:52:21.000Z;99.6264992168182
name;2017-03-07T04:52:31.000Z;98.53617440481598
name;2017-03-07T04:52:41.000Z;99.40228571204547
name;2017-03-07T04:52:51.000Z;100.71107991636363
name;2017-03-07T04:53:01.000Z;98.86215218931815
name;2017-03-07T04:53:11.000Z;100.36123694431815
name;2017-03-07T04:53:21.000Z;101.25843885659087
name;2017-03-07T04:53:31.000Z;99.42430823613103
name;2017-03-07T04:53:41.000Z;97.68624052613634
name;2017-03-07T04:53:51.000Z;99.92764812181815
name;2017-03-07T04:54:01.000Z;97.83506719909091
name;2017-03-07T04:54:11.000Z;100.23630894334445
name;2017-03-07T04:54:21.000Z;98.27770998204545
name;2017-03-07T04:54:31.000Z;99.19788399210921
name;2017-03-07T04:54:41.000Z;98.12533547269042
name;2017-03-07T04:54:51.000Z;101.24524483954549
name;2017-03-07T04:55:01.000Z;97.15674871931816
name;2017-03-07T04:55:11.000Z;100.06496623386366
name;2017-03-07T04:55:21.000Z;101.46275912386365
name;2017-03-07T04:55:31.000Z;99.76741659272726
name;2017-03-07T04:55:41.000Z;98.70438169636367
name;2017-03-07T04:55:51.000Z;100.94932031568177
name;2017-03-07T04:56:01.000Z;99.22692759249996
name;2017-03-07T04:56:11.000Z;99.42149353818182
name;2017-03-07T04:56:21.000Z;99.25585782704543
name;2017-03-07T04:56:31.000Z;98.4942278613636
name;2017-03-07T04:56:41.000Z;97.83856201568184
name;2017-03-07T04:56:51.000Z;99.49119379477432
name;2017-03-07T04:57:01.000Z;100.64874175348643
name;2017-03-07T04:57:11.000Z;100.01117330808951
name;2017-03-07T04:57:21.000Z;100.35515425749999
name;2017-03-07T04:57:31.000Z;100.57195344246045
name;2017-03-07T04:57:41.000Z;97.89518590568179
name;2017-03-07T04:57:51.000Z;100.66491000650022
name;2017-03-07T04:58:01.000Z;98.85782762499998
name;2017-03-07T04:58:11.000Z;100.49032961590908
name;2017-03-07T04:58:21.000Z;100.28640272272726
name;2017-03-07T04:58:31.000Z;100.20994592590908
name;2017-03-07T04:58:41.000Z;100.22256714545452
name;2017-03-07T04:58:51.000Z;99.25630771772724
name;2017-03-07T04:59:01.000Z;98.76225184340908
name;2017-03-07T04:59:11.000Z;98.81403569886358
name;2017-03-07T04:59:21.000Z;99.07332095401732
name;2017-03-07T04:59:31.000Z;100.2412912438636
name;2017-03-07T04:59:41.000Z;99.929343978872
name;2017-03-07T04:59:51.000Z;99.10297870545453
name;2017-03-07T05:00:01.000Z;98.23791946340911
name;2017-03-07T05:00:11.000Z;98.86852673613633
name;2017-03-07T05:00:21.000Z;99.58142393975353
name;2017-03-07T05:00:31.000Z;100.48032150068178
name;2017-03-07T05:00:41.000Z;98.94703821727266
name;2017-03-07T05:00:51.000Z;98.63741658621068
name;2017-03-07T05:01:01.000Z;100.31260872454544
name;2017-03-07T05:01:11.000Z;97.97908342431822
name;2017-03-07T05:01:21.000Z;99.43176641529845
name;2017-03-07T05:01:31.000Z;99.84988536909093
name;2017-03-07T05:01:41.000Z;99.58763371433886
name;2017-03-07T05:01:51.000Z;99.42145422068184
name;2017-03-07T05:02:01.000Z;99.33142798913536
name;2017-03-07T05:02:11.000Z;101.998343726705
name;2017-03-07T05:02:21.000Z;100.76473577815051
name;2017-03-07T05:02:31.000Z;101.5122769056818
name;2017-03-07T05:02:41.000Z;97.68636674166802
name;2017-03-07T05:02:51.000Z;97.74747546910798
name;2017-03-07T05:03:01.000Z;98.62198893295454
name;2017-03-07T05:03:11.000Z;98.64709838499999
name;2017-03-07T05:03:21.000Z;99.02699177106439
name;2017-03-07T05:03:31.000Z;98.76953573951353
name;2017-03-07T05:03:41.000Z;100.11596488363632
name;2017-03-07T05:03:51.000Z;101.39933415318183
name;2017-03-07T05:04:01.000Z;100.92425452886367
name;2017-03-07T05:04:11.000Z;100.54177481704542
name;2017-03-07T05:04:21.000Z;100.54529414249997
name;2017-03-07T05:04:31.000Z;100.1878970435826
name;2017-03-07T05:04:41.000Z;101.03804860565644
name;2017-03-07T05:04:51.000Z;100.0393272927918
name;2017-03-07T05:05:01.000Z;98.50049457853775
name;2017-03-07T05:05:11.000Z;100.09293900409094
name;2017-03-07T05:05:21.000Z;100.66296488808477
name;2017-03-07T05:05:31.000Z;100.64217118
name;2017-03-07T05:05:41.000Z;99.53784585113632
name;2017-03-07T05:05:51.000Z;99.8618009031818
name;2017-03-07T05:06:01.000Z;98.83413696727267
name;2017-03-07T05:06:11.000Z;100.48799627956986
name;2017-03-07T05:06:21.000Z;97.92772156113632
name;2017-03-07T05:06:31.000Z;100.60828998668134
name;2017-03-07T05:06:41.000Z;99.24350492477276
name;2017-03-07T05:06:51.000Z;102.02382845479667
name;2017-03-07T05:07:01.000Z;97.9432815359091
name;2017-03-07T05:07:11.000Z;98.61045305590908
name;2017-03-07T05:07:21.000Z;98.54406402181807
name;2017-03-07T05:07:31.000Z;98.61115427977279
name;2017-03-07T05:07:41.000Z;99.12876464795454
name;2017-03-07T05:07:51.000Z;98.54229191977274
name;2017-03-07T05:08:01.000Z;98.34098821704535
name;2017-03-07T05:08:11.000Z;99.11687125840915
name;2017-03-07T05:08:21.000Z;100.08685906477264
name;2017-03-07T05:08:31.000Z;100.29024612992959
name;2017-03-07T05:08:41.000Z;98.57060085636358
name;2017-03-07T05:08:51.000Z;98.24350140136359
name;2017-03-07T05:09:01.000Z;98.8734013059091
name;2017-03-07T05:09:11.000Z;99.28298680477282
name;2017-03-07T05:09:21.000Z;99.7910725730937
name;2017-03-07T05:09:31.000Z;98.8281927922727
name;2017-03-07T05:09:41.000Z;98.42874489931823
name;2017-03-07T05:09:51.000Z;99.74489437863632
name;2017-03-07T05:10:01.000Z;99.69067920613632
name;2017-03-07T05:10:11.000Z;101.0934482693182
name;2017-03-07T05:10:21.000Z;100.69586193908076
name;2017-03-07T05:10:31.000Z;99.49524811068184
name;2017-03-07T05:10:41.000Z;101.47667115931822
name;2017-03-07T05:10:51.000Z;98.18029201909091
name;2017-03-07T05:11:01.000Z;99.8438626327274
name;2017-03-07T05:11:11.000Z;99.45145722471224
